#  ID	"RA	"	DEC	MAG_F160W	MAGERR_F160W	FWHM	STELLARITY	ELLIPTICITY	THETA	Z_BPZ	ZMIN_BPZ	ZMAX_BPZ	ODDS_BPZ	CHISQ2_BPZ	STAR	WEIGHT	NRS_F110W	NRS_F140X	NRS_CLEAR	REFERENCE
983	53.14989262	-27.81400031	20.97	0.002	8.42	0.03	0.172	16.7	1.283	1.18	1.38	0.995	0.219	0	1.646089	21.318	-99	20.97	FALSE
7048	53.1955274	-27.78374805	25.573	0.062	24.37	0	0.66	-18.7	1.282	1.15	1.41	0.967	0.198	0	1.643524	25.852	-99	25.573	FALSE
5348	53.13896532	-27.7907532	29.016	0.141	7.38	0.02	0.121	21.4	1.281	0.99	1.63	0.628	1.157	0	1.640961	28.992	28.775	29.016	FALSE
2754	53.16006076	-27.80264686	29.456	0.336	7.74	0.08	0.21	37.8	1.28	0.44	3.91	0.258	1.232	0	1.6384	29.689	29.635	29.456	FALSE
24572	53.15953024	-27.76990201	25.59	0.009	11.09	0.03	0.357	22.2	1.28	1.17	1.38	0.992	0.13	0	1.6384	25.94	25.686	25.59	FALSE
6636	53.13294229	-27.7851481	29.442	0.662	7.73	0.02	0.543	-42.5	1.28	0.51	2.79	0.389	1.248	0	1.6384	28.821	99	29.442	FALSE
9867	53.18072116	-27.7793861	29.355	0.355	9.45	0	0.133	-47.1	1.28	0.54	3.12	0.226	0.592	0	1.6384	29.219	29.207	29.355	FALSE
9078	53.15940431	-27.77169479	28.653	0.116	12.62	0	0.161	-28	1.28	0.39	3.59	0.263	0.92	0	1.6384	29.337	29.05	28.653	FALSE
6457	53.14728865	-27.79540913	28.61	0.103	9.42	0	0.047	68.8	1.28	1.06	1.5	0.821	1.304	0	1.6384	29.062	29.306	28.61	FALSE
9201	53.15672187	-27.77256174	28.277	0.061	22.58	0	0.435	82.5	1.28	1.02	1.43	0.818	0.747	0	1.6384	28.434	28.385	28.277	FALSE
7321	53.16354904	-27.76151	28.14	0.091	9.94	0	0.183	56.2	1.28	1	1.47	0.706	0.879	0	1.6384	28.112	28.252	28.14	FALSE
3504	53.13232196	-27.79875709	27.718	0.68	8.64	0	0.19	40.9	1.28	0.39	3.61	0.138	0.697	0	1.6384	27.496	-99	27.718	FALSE
8479	53.14562338	-27.76751612	27.473	0.422	10.31	0	0.347	85	1.28	0.76	2.14	0.487	0.5	0	1.6384	27.255	-99	27.473	FALSE
4510	53.12556785	-27.78667662	26.268	0.154	23.7	0	0.471	-45.2	1.28	1.08	1.45	0.883	1.659	0	1.6384	26.573	-99	26.268	FALSE
21506	53.16541576	-27.79942474	25.047	0.009	31.9	0	0.703	56.4	1.28	1.17	1.38	0.993	0.142	0	1.6384	25.497	25.174	25.047	FALSE
4523	53.12516463	-27.78673295	27.891	0.4	12	0	0.262	73.2	1.275	0.93	1.65	0.578	0.677	0	1.625625	27.76	-99	27.891	FALSE
9833	53.13981437	-27.77893695	26.53	0.045	20.32	0	0.351	45.7	1.275	1.14	1.39	0.98	1.004	0	1.625625	26.697	26.614	26.53	FALSE
1203	53.17441215	-27.81271888	23.742	0.012	15.33	0.03	0.46	37.2	1.274	1.17	1.37	0.997	0.155	0	1.623076	24.18	-99	23.742	FALSE
6026	53.20331644	-27.79364679	27.463	0.414	7.97	0.8	0.16	-29.2	1.27	0.5	3.43	0.211	0.272	0	1.6129	28.633	-99	27.463	TRUE
3065	53.184119	-27.80097208	28.446	0.636	5.02	0.7	0.281	-13.4	1.27	0.43	3.42	0.278	0.714	0	1.6129	99	-99	28.446	TRUE
2957	53.18001961	-27.80152207	28.137	0.496	2.59	0.58	0.49	-27.4	1.27	0.39	3.85	0.22	0.849	0	1.6129	29.087	-99	28.137	FALSE
6720	53.16103513	-27.7600932	26.146	0.018	9.93	0.03	0.227	-30.3	1.27	1.14	1.43	0.949	0.977	0	1.6129	26.398	26.158	26.146	FALSE
20646	53.14594265	-27.8120095	26.953	0.115	7.8	0.02	0.295	29.1	1.27	1.15	1.49	0.853	0.243	0	1.6129	27.207	-99	26.953	FALSE
10128	53.14236522	-27.78199731	29.101	0.245	8.33	0.01	0.027	-59.6	1.27	0.78	3.07	0.248	0.27	0	1.6129	29.449	29.069	29.101	FALSE
20635	53.14415654	-27.81221943	28.409	0.571	6.61	0.01	0.579	-69.5	1.27	0.64	2.99	0.179	0.439	0	1.6129	28.803	-99	28.409	FALSE
9949	53.14918052	-27.77990749	25.645	0.012	12.6	0.01	0.05	-16.1	1.27	1.1	1.41	0.936	0.864	0	1.6129	25.912	25.69	25.645	FALSE
6629	53.18070006	-27.78533071	28.4	0.147	11.86	0	0.087	84.5	1.27	0.29	1.73	0.415	0.54	0	1.6129	28.669	28.826	28.4	FALSE
7081	53.15456619	-27.75994925	28.118	0.392	8.93	0	0.294	26.3	1.27	0.64	2.89	0.325	1.272	0	1.6129	28.651	-99	28.118	FALSE
8415	53.17224322	-27.77632376	27.857	0.072	13.73	0	0.22	32.2	1.27	1.02	1.42	0.839	0.696	0	1.6129	28.109	27.937	27.857	FALSE
8740	53.17151851	-27.76914297	27.235	0.034	17.1	0	0.232	51.7	1.27	1.03	1.4	0.83	0.355	0	1.6129	27.595	27.309	27.235	FALSE
54454	53.14794797	-27.77392421	20.384	0	160.33	0.03	0.328	-54.1	1.268	1.16	1.36	0.995	0.096	0	1.607824	20.845	20.474	20.384	FALSE
5201	53.18175488	-27.79013746	26.584	0.099	8.22	0.01	0.212	46.3	1.266	1.1	1.44	0.911	0.292	0	1.602756	27.165	-99	26.584	FALSE
2284	53.16652509	-27.80507572	27.781	0.104	10.25	0	0.446	-28.8	1.265	1.04	1.47	0.814	0.749	0	1.600225	27.819	27.738	27.781	FALSE
8817	53.15800273	-27.77393004	26.715	0.025	12.27	0.01	0.194	48.2	1.263	1.1	1.41	0.937	0.597	0	1.595169	26.986	26.755	26.715	FALSE
9022	53.16621173	-27.77152147	29.291	0.212	7.27	0.38	0.195	-29.1	1.26	0.73	3.25	0.174	0.566	0	1.5876	30.023	30.036	29.291	FALSE
9305	53.18031684	-27.77350258	30.076	0.392	7.4	0.21	0.329	7	1.26	0.48	4.79	0.372	0.699	0	1.5876	29.779	29.992	30.076	FALSE
4150	53.15209218	-27.79594578	29.109	0.188	8.33	0.06	0.222	-54.7	1.26	0.72	4.26	0.29	0.124	0	1.5876	30.049	29.316	29.109	FALSE
5429	53.16018659	-27.7910564	29.793	0.214	12.15	0	0.363	43.8	1.26	0.64	1.78	0.357	1.034	0	1.5876	30.03	30.49	29.793	FALSE
1866	53.17906428	-27.80785095	28.919	0.598	8.46	0	0.081	88.9	1.26	0.73	2.38	0.283	1.147	0	1.5876	29.943	-99	28.919	FALSE
6806	53.18180654	-27.78479706	28.199	0.082	16.82	0	0.173	-80.8	1.26	0.85	1.56	0.586	0.406	0	1.5876	28.512	28.217	28.199	FALSE
8558	53.14992238	-27.76808668	26.106	0.025	20.76	0	0.119	-20.1	1.26	1.1	1.45	0.862	0.678	0	1.5876	26.307	26.097	26.106	FALSE
7513	53.18630774	-27.78120233	27.813	0.066	8.75	0	0.112	44.9	1.259	1.09	1.41	0.929	0.671	0	1.585081	28.078	27.764	27.813	FALSE
6007	53.14741703	-27.79376187	24.159	0.004	19.18	0.03	0.515	50.6	1.258	1.15	1.36	0.993	0.053	0	1.582564	24.838	24.351	24.159	FALSE
53104	53.12783687	-27.79479837	22.992	0.009	32.47	0.03	0.199	-33.1	1.258	1.14	1.36	0.992	0.082	0	1.582564	23.295	-99	22.992	FALSE
1438	53.14508947	-27.80985318	21.955	0.004	16.13	0.03	0.165	84.1	1.256	1.15	1.35	0.995	0.007	0	1.577536	22.579	-99	21.955	FALSE
6030	53.14025952	-27.79370589	28.146	0.152	8.55	0	0.253	-35	1.256	1.03	1.47	0.779	1.046	0	1.577536	27.966	28.066	28.146	FALSE
9493	53.15681682	-27.77327124	29.309	0.224	7.76	0.12	0.194	-29.8	1.25	0.45	3.71	0.186	0.349	0	1.5625	29.835	29.796	29.309	FALSE
361	53.16667584	-27.82243426	27.269	0.214	14.95	0.01	0.512	14.5	1.25	0.7	1.33	0.532	1.076	0	1.5625	27.419	-99	27.269	FALSE
10234	53.17065743	-27.78365447	29.093	0.277	8.52	0	0.231	-63.1	1.25	0.61	2.44	0.399	0.555	0	1.5625	29.376	29.395	29.093	FALSE
4744	53.13491612	-27.78785279	28.711	0.223	11.45	0	0.399	26	1.25	0.79	2.7	0.269	0.71	0	1.5625	29.399	28.758	28.711	FALSE
491	53.1628219	-27.820846	28.611	0.638	8.04	0	0.239	28.3	1.25	0.64	2.44	0.484	0.291	0	1.5625	28.887	-99	28.611	FALSE
145	53.16252531	-27.82655431	28.459	0.567	6.32	0	0.143	86.9	1.25	0.33	3.82	0.126	1.151	0	1.5625	99	-99	28.459	FALSE
3991	53.15059233	-27.79647493	27.414	0.045	22.67	0	0.56	-9	1.25	1.07	1.82	0.418	0.831	0	1.5625	28.314	27.613	27.414	FALSE
9559	53.15809066	-27.77569079	27.091	0.042	24.4	0	0.389	-69.4	1.25	1.05	1.49	0.846	1.611	0	1.5625	27.383	27.127	27.091	FALSE
9083	53.15538992	-27.77152998	26.923	0.101	14.74	0	0.24	73.3	1.25	0.99	1.47	0.778	1.158	0	1.5625	27.425	27.152	26.923	FALSE
3385	53.15830016	-27.79880388	25.339	0.009	6.31	0.03	0.113	79	1.248	1.13	1.35	0.99	0.893	0	1.557504	25.722	25.503	25.339	FALSE
2858	53.13585586	-27.80167965	25.331	0.054	20.17	0.02	0.219	69.7	1.241	1.12	1.44	0.945	0.807	0	1.540081	25.693	-99	25.331	FALSE
9957	53.14690549	-27.78022155	26.445	0.019	7.6	0.02	0.074	-17.1	1.24	1.06	1.34	0.921	0.203	0	1.5376	26.674	26.505	26.445	FALSE
8816	53.16472667	-27.77020294	29.343	0.203	12.22	0	0.545	-72	1.24	0.34	4.61	0.363	0.582	0	1.5376	29.52	29.671	29.343	FALSE
24381	53.1559836	-27.76922526	28.898	0.152	8.11	0	0.189	69.6	1.24	0.76	2.36	0.404	0.312	0	1.5376	29.706	28.822	28.898	FALSE
8432	53.16312951	-27.76834381	28.824	0.135	12.33	0	0.184	-75.4	1.24	0.74	2	0.509	0.446	0	1.5376	29.288	29.062	28.824	FALSE
5278	53.1748611	-27.79041575	28.642	0.133	8.29	0	0.227	39.9	1.24	0.4	3.45	0.153	0.53	0	1.5376	29.085	28.903	28.642	FALSE
831	53.15586189	-27.81712061	27.799	0.418	7.89	0	0.41	10.5	1.24	0.82	1.58	0.589	0.363	0	1.5376	28.463	-99	27.799	FALSE
4886	53.12759686	-27.78856852	27.67	0.3	9.3	0	0.194	-88	1.24	0.76	1.73	0.592	0.481	0	1.5376	28.441	-99	27.67	FALSE
5723	53.15193149	-27.79234716	27.637	0.052	17.64	0	0.071	89.2	1.24	1.04	1.46	0.837	0.334	0	1.5376	28.378	27.806	27.637	FALSE
2181	53.15573321	-27.80578964	27.3	0.265	15.89	0	0.406	-10.3	1.24	1.01	1.46	0.81	0.364	0	1.5376	27.566	-99	27.3	FALSE
800	53.14948531	-27.81710819	26.611	0.164	26.48	0	0.722	-33.5	1.24	0.76	1.37	0.912	0.308	0	1.5376	26.981	-99	26.611	FALSE
1895	53.15356971	-27.80770767	28.833	0.614	8.25	0	0.182	-14	1.239	0.87	1.64	0.668	0.685	0	1.535121	29.231	-99	28.833	FALSE
1496	53.14018938	-27.8103446	27.003	0.174	9.68	0	0.131	23.7	1.236	1.06	1.42	0.874	0.061	0	1.527696	27.472	-99	27.003	FALSE
9839	53.15626402	-27.77927062	24.931	0.011	73.4	0	0.485	33.6	1.236	1.12	1.34	0.991	0.404	0	1.527696	25.279	25.058	24.931	FALSE
9120	53.16674165	-27.77178262	27.514	0.048	11.77	0	0.149	-51.5	1.231	1.03	1.41	0.865	0.75	0	1.515361	27.911	27.605	27.514	FALSE
4629	53.14536614	-27.78728019	29.655	0.212	8.59	0	0.187	-6.5	1.23	0.81	2.87	0.389	0.245	0	1.5129	30.004	30.032	29.655	FALSE
2594	53.16348107	-27.80351051	29.095	0.211	9.86	0	0.404	-44.5	1.23	1.02	2.79	0.278	0.628	0	1.5129	29.666	29.242	29.095	FALSE
6585	53.16410076	-27.75795129	28.464	0.474	9.86	0	0.234	-8.1	1.23	0.73	2.13	0.501	0.626	0	1.5129	28.336	-99	28.464	FALSE
4138	53.16540858	-27.79582675	27.894	0.069	11.9	0	0.1	40.3	1.23	1.06	1.47	0.832	0.321	0	1.5129	28.147	28.089	27.894	FALSE
7130	53.18597701	-27.78327151	27.805	0.118	16.15	0	0.502	-81.1	1.23	1.05	1.48	0.828	1.514	0	1.5129	28.096	28.223	27.805	FALSE
7315	53.19273105	-27.78214877	27.105	0.193	8.61	0	0.222	31.7	1.23	0.91	1.48	0.645	0.732	0	1.5129	27.434	-99	27.105	FALSE
23125	53.15411612	-27.79299786	26.837	0.032	14.1	0	0.196	75.6	1.23	1.1	1.42	0.907	0.493	0	1.5129	27.027	26.927	26.837	FALSE
526	53.1725043	-27.8201324	27.139	0.178	15.54	0	0.309	62.9	1.228	1.05	1.43	0.86	0.396	0	1.507984	27.439	-99	27.139	FALSE
6462	53.18390973	-27.79541474	27.35	0.194	3.86	0.11	0.065	52.4	1.227	1.12	1.32	0.994	21.534	0	1.505529	27.404	-99	27.35	FALSE
5284	53.19637615	-27.79046782	26.158	0.073	8.27	0.02	0.33	-44.8	1.227	1.08	1.36	0.951	1.268	0	1.505529	26.438	-99	26.158	FALSE
2609	53.13776961	-27.80209168	21.653	0.004	8.1	0.03	0.308	36.9	1.226	1.12	1.32	0.993	0.005	0	1.503076	22.501	-99	21.653	FALSE
9346	53.17208053	-27.77416718	26.809	0.026	9.77	0	0.164	88.8	1.226	1.06	1.36	0.939	0.435	0	1.503076	27.156	26.948	26.809	FALSE
5978	53.14206239	-27.79357611	27.663	0.06	25.04	0	0.372	-60.5	1.225	1.02	1.49	0.8	0.977	0	1.500625	28.097	27.659	27.663	FALSE
373	53.15437485	-27.82148101	23.474	0.013	11.32	0.03	0.125	28.3	1.224	1.12	1.32	0.995	0.508	0	1.498176	23.823	-99	23.474	FALSE
968	53.15841298	-27.8153067	25.583	0.053	8.72	0.03	0.1	80.6	1.223	1.12	1.32	0.995	0.157	0	1.495729	25.787	-99	25.583	FALSE
884	53.14699684	-27.81589852	24.826	0.047	39.38	0	0.558	50.7	1.223	1.11	1.33	0.992	0.366	0	1.495729	25.077	-99	24.826	FALSE
2936	53.1810614	-27.80147156	26.38	0.08	7.4	0.03	0.225	-37.2	1.222	1.08	1.41	0.922	0.337	0	1.493284	26.617	-99	26.38	FALSE
23684	53.13310155	-27.78164872	25.062	0.029	9.98	0.03	0.357	-47.7	1.221	1.12	1.32	0.996	0.772	0	1.490841	25.436	-99	25.062	FALSE
4327	53.15845555	-27.75480308	28.865	0.509	5.59	0.77	0.264	-72.8	1.22	0.62	3.02	0.152	0.552	0	1.4884	99	-99	28.865	TRUE
7310	53.16934141	-27.78220416	29.678	0.362	5.89	0.69	0.419	-43.2	1.22	0.36	4.23	0.148	0.786	0	1.4884	30.825	30.322	29.678	TRUE
1823	53.17525824	-27.80783805	25.82	0.059	7.51	0.03	0.092	17.2	1.22	1.13	1.53	0.63	0.832	0	1.4884	25.968	-99	25.82	FALSE
9407	53.17872057	-27.77346717	28.051	0.187	11.79	0.01	0.442	-54.7	1.22	0.48	5.33	0.511	2.031	0	1.4884	28.286	29.076	28.051	FALSE
4107	53.15003393	-27.79572447	28.766	0.126	9.94	0	0.08	54.2	1.22	0.91	1.56	0.633	0.874	0	1.4884	28.935	28.936	28.766	FALSE
7623	53.13561173	-27.78081015	28.6	0.44	9.12	0	0.368	-84.6	1.22	0.64	2.76	0.272	0.717	0	1.4884	29.557	-99	28.6	FALSE
9184	53.17769842	-27.77236582	28.516	0.108	10.66	0	0.263	-34	1.22	0.18	3.65	0.167	1.028	0	1.4884	29.025	28.865	28.516	FALSE
760	53.16432073	-27.81767558	28.049	0.462	8.56	0	0.362	-33.3	1.214	0.85	1.59	0.646	0.846	0	1.473796	28.592	-99	28.049	FALSE
3953	53.18262583	-27.7965431	26.898	0.17	20.58	0	0.452	-15.5	1.213	1.04	1.39	0.876	0.143	0	1.471369	27.327	-99	26.898	FALSE
10496	53.19759239	-27.78637247	22.44	0.007	11.26	0.03	0.312	-89	1.212	1.11	1.31	0.996	0.143	0	1.468944	23.419	-99	22.44	FALSE
32888	53.17332847	-27.80224607	24.663	0.029	31.87	0.03	0.564	-51	1.211	1.11	1.3	0.997	0.869	0	1.466521	24.721	-99	24.663	FALSE
10501	53.12346023	-27.78749613	28.196	0.449	6.17	0.58	0.078	-9	1.21	0.59	2.87	0.34	1.068	0	1.4641	28.528	-99	28.196	FALSE
7157	53.16870979	-27.78293675	29.675	0.466	5.9	0.48	0.249	-79.3	1.21	0.59	3.16	0.145	0.179	0	1.4641	30.177	29.778	29.675	FALSE
423	53.16789598	-27.82174107	27.827	0.277	4.61	0.1	0.101	-44.3	1.21	1	1.62	0.601	0.201	0	1.4641	28.015	-99	27.827	FALSE
3938	53.19971267	-27.79674149	28.348	0.511	6.91	0.01	0.172	72.5	1.21	1.04	2.69	0.191	0.752	0	1.4641	28.843	-99	28.348	FALSE
1761	53.14943648	-27.808548	28.638	0.526	10.98	0	0.402	-0.1	1.21	0.71	2.51	0.241	0.633	0	1.4641	28.404	-99	28.638	FALSE
7243	53.16075347	-27.76079371	28.494	0.181	9.64	0	0.136	55.8	1.21	0.32	4.37	0.251	1.111	0	1.4641	28.927	28.617	28.494	FALSE
20306	53.16418209	-27.81846837	24.218	0.02	27.58	0.03	0.704	-20.6	1.209	1.1	1.3	0.995	0.554	0	1.461681	24.391	-99	24.218	FALSE
976	53.15011449	-27.81522709	24.215	0.023	9.09	0.03	0.126	-89.1	1.207	1.11	1.3	0.996	0.055	0	1.456849	24.546	-99	24.215	FALSE
1575	53.14363178	-27.80966963	27.506	0.213	13.89	0	0.388	-58.4	1.207	1.03	1.39	0.882	0.536	0	1.456849	27.506	-99	27.506	FALSE
4933	53.14686992	-27.78863812	26.161	0.013	9.39	0.02	0.282	-87	1.204	1.08	1.32	0.974	1.204	0	1.449616	26.372	26.23	26.161	FALSE
9954	53.17907756	-27.78053467	21.733	0.001	65.49	0.03	0.309	13.8	1.203	1.1	1.3	0.995	0.145	0	1.447209	22.813	21.973	21.733	FALSE
41386	53.12072778	-27.79387159	24.104	0.035	84.13	0	0.41	14.5	1.203	1.1	1.3	0.994	0.617	0	1.447209	24.179	-99	24.104	FALSE
6541	53.16095417	-27.78650219	22.877	0.002	25.4	0.03	0.374	-35.1	1.202	1.1	1.29	0.997	0.405	0	1.444804	23.233	22.972	22.877	FALSE
6972	53.14428013	-27.78374284	29.55	0.275	7.89	0.01	0.213	25	1.2	0.6	3.26	0.221	0.487	0	1.44	30.105	29.875	29.55	FALSE
8530	53.18359636	-27.7767839	28.832	0.143	10.53	0.01	0.082	51.6	1.2	0.79	5.32	0.361	0.221	0	1.44	29.898	29.273	28.832	FALSE
7835	53.14779427	-27.7645594	28.222	0.307	8.77	0.01	0.145	29.8	1.2	0.94	1.52	0.764	1.056	0	1.44	28.243	-99	28.222	FALSE
7350	53.15627206	-27.76157202	30.064	0.357	7.35	0	0.009	37.1	1.2	0.6	3.07	0.245	0.736	0	1.44	30.026	29.484	30.064	FALSE
6928	53.17513738	-27.78423228	29.837	0.25	10.71	0	0.278	-53.6	1.2	0.45	3.33	0.374	0.935	0	1.44	29.645	30.043	29.837	FALSE
4622	53.14342395	-27.78726209	28.913	0.199	10.43	0	0.368	43.9	1.2	0.49	2.99	0.41	1.006	0	1.44	29.028	29.202	28.913	FALSE
3032	53.17924168	-27.80101091	27.765	0.268	14.97	0	0.473	-19.7	1.2	0.78	2.57	0.234	0.676	0	1.44	28.977	-99	27.765	FALSE
1986	53.14922732	-27.80698991	27.223	0.219	10.69	0	0.231	-17.3	1.2	0.99	1.6	0.627	0.204	0	1.44	27.778	-99	27.223	FALSE
1633	53.15523546	-27.80876054	24.204	0.025	39.68	0.03	0.663	5.6	1.196	1.09	1.29	0.996	0.714	0	1.430416	24.297	-99	24.204	FALSE
5977	53.1239316	-27.79350564	28.037	0.416	12.68	0	0.443	-21.9	1.196	0.73	1.52	0.648	1.068	0	1.430416	27.46	-99	28.037	FALSE
1139	53.15132866	-27.81375583	26.675	0.145	8.49	0.02	0.146	63.5	1.195	1.05	1.34	0.943	0.185	0	1.428025	26.82	-99	26.675	FALSE
6000	53.19661805	-27.79354552	28.63	0.649	5.26	0.78	0.27	74.4	1.19	0.54	3.12	0.131	0.269	0	1.4161	99	-99	28.63	TRUE
858	53.16963456	-27.8168357	28.513	0.589	6.24	0.71	0.236	80.2	1.19	0.48	3.35	0.113	0.278	0	1.4161	29.671	-99	28.513	TRUE
8976	53.15791837	-27.77178243	28.849	0.234	5.78	0.26	0.195	-23.6	1.19	0.52	3.39	0.212	0.874	0	1.4161	29.253	30.032	28.849	FALSE
9547	53.14684811	-27.77594112	28.963	0.268	8.7	0.01	0.276	-33.9	1.19	0.72	2.19	0.353	0.798	0	1.4161	28.876	28.948	28.963	FALSE
4251	53.16154727	-27.75183758	27.747	0.305	6.97	0.01	0.135	9.5	1.19	0.77	2.68	0.231	0.472	0	1.4161	28.445	-99	27.747	FALSE
7256	53.1404017	-27.78262311	27.636	0.039	14.29	0.01	0.236	-23.1	1.19	1.07	1.43	0.819	0.411	0	1.4161	27.872	27.715	27.636	FALSE
23004	53.15413965	-27.79194022	29.557	0.102	15.18	0	0.444	59.7	1.19	0.25	3.48	0.19	0.687	0	1.4161	29.946	29.802	29.557	FALSE
6758	53.1661105	-27.78321506	29.258	0.22	8.9	0	0.272	49.8	1.19	0.8	2.36	0.514	0.637	0	1.4161	29.255	29.207	29.258	FALSE
9238	53.17057763	-27.77292035	29.252	0.22	8.87	0	0.307	-34.6	1.19	0.24	5.72	0.157	1.37	0	1.4161	29.386	30.043	29.252	FALSE
2658	53.16697479	-27.80311283	28.83	0.212	9.31	0	0.262	-80	1.19	0.54	3.01	0.37	0.266	0	1.4161	29.224	28.92	28.83	FALSE
6479	53.14968689	-27.79548315	27.806	0.055	11.05	0	0.062	48.9	1.183	0.66	1.4	0.753	0.703	0	1.399489	28.187	27.966	27.806	FALSE
7161	53.18457271	-27.78332646	24.169	0.005	10.68	0.03	0.287	-83	1.182	1.08	1.27	0.996	0.46	0	1.397124	24.345	24.266	24.169	FALSE
824	53.15895317	-27.8168643	27.132	0.181	13.7	0	0.462	-75.7	1.182	1.03	1.34	0.916	0.748	0	1.397124	27.093	-99	27.132	FALSE
4347	53.16073391	-27.75555044	25.705	0.059	14.18	0.03	0.468	25.2	1.181	1.05	1.29	0.977	0.99	0	1.394761	25.802	-99	25.705	FALSE
3698	53.12382463	-27.79796167	28.638	0.514	3.89	0.81	0.161	-88.4	1.18	0.49	3.21	0.14	0.575	0	1.3924	99	-99	28.638	TRUE
3186	53.19015087	-27.80034778	28.833	0.583	3.47	0.67	0.246	24	1.18	0.63	2.91	0.145	0.537	0	1.3924	99	-99	28.833	FALSE
20291	53.1658742	-27.81903484	25.013	0.064	23.83	0.07	0.428	-8.7	1.18	1.04	1.3	0.97	0.307	0	1.3924	25.607	-99	25.013	FALSE
4506	53.154132	-27.78660642	29.752	0.271	7.75	0.05	0.173	-45.9	1.18	0.49	3.42	0.119	1.447	0	1.3924	31.042	99	29.752	FALSE
24889	53.15362442	-27.77556938	28.819	0.121	11.03	0.01	0.445	-31.7	1.18	0.32	4.5	0.311	1.054	0	1.3924	29.48	29.369	28.819	FALSE
10111	53.13794144	-27.78232762	30.048	0.236	7.66	0	0.138	43.3	1.18	0.52	3.31	0.152	0.494	0	1.3924	30.181	30.505	30.048	FALSE
5413	53.15251495	-27.79098893	29.563	0.222	12.04	0	0.268	15.4	1.18	1	2.77	0.282	0.59	0	1.3924	29.849	29.47	29.563	FALSE
5728	53.14144249	-27.79235046	28.985	0.188	10.26	0	0.189	-27.7	1.18	0.71	1.74	0.52	0.643	0	1.3924	28.929	28.833	28.985	FALSE
8007	53.15729885	-27.77900952	28.145	0.143	18.54	0	0.445	-84.3	1.18	0.4	3.44	0.203	0.711	0	1.3924	28.19	28.167	28.145	FALSE
416	53.17363682	-27.82172214	28.083	0.558	9.16	0	0.34	88.1	1.18	0.42	3.22	0.131	0.5	0	1.3924	28.387	-99	28.083	FALSE
5359	53.18451781	-27.7895737	28.062	0.246	9.47	0	0.25	-53.6	1.18	0.94	1.43	0.778	0.427	0	1.3924	28.833	-99	28.062	FALSE
6412	53.1552847	-27.75782995	26.849	0.119	5.28	0.03	0.171	49	1.179	1.05	1.31	0.968	5.19	0	1.390041	26.393	-99	26.849	FALSE
3081	53.17252559	-27.80055112	26.141	0.075	11.11	0.03	0.352	58.5	1.174	1.05	1.29	0.975	0.267	0	1.378276	26.403	-99	26.141	FALSE
415	53.15377684	-27.82150592	24.968	0.031	10.13	0.03	0.351	27.3	1.171	1.06	1.27	0.993	0.226	0	1.371241	25.143	-99	24.968	FALSE
3333	53.18397913	-27.79970791	28.328	0.389	6.03	0.83	0.269	-83.1	1.17	0.68	2.66	0.172	1.627	0	1.3689	29.186	-99	28.328	TRUE
9035	53.17208458	-27.77095547	29.533	0.248	4.79	0.79	0.082	-14.6	1.17	0.38	3.94	0.117	0.465	0	1.3689	29.875	29.512	29.533	TRUE
3650	53.15460009	-27.79815694	28.644	0.22	7.94	0.76	0.308	-3.8	1.17	0.3	3.94	0.153	0.471	0	1.3689	29.176	29.136	28.644	TRUE
5306	53.16356537	-27.79052888	30.137	0.287	7.63	0.42	0.085	-66.4	1.17	0.39	4.23	0.145	0.433	0	1.3689	30.528	30.37	30.137	FALSE
5533	53.14843563	-27.79159166	29.164	0.146	6.26	0.02	0.141	20.7	1.17	0.6	2.79	0.562	0.579	0	1.3689	29.35	29.061	29.164	FALSE
7861	53.15786384	-27.76416847	28.447	0.114	8.61	0.01	0.272	44.6	1.17	1.04	1.31	0.961	3.566	0	1.3689	28.525	28.388	28.447	FALSE
10121	53.15736184	-27.78166192	29.887	0.199	6.11	0	0.11	50.5	1.17	0.27	3.89	0.213	0.608	0	1.3689	30.5	30.405	29.887	FALSE
6982	53.1438734	-27.78406248	29.885	0.237	14.23	0	0.478	-35.9	1.17	0.39	3.52	0.173	0.349	0	1.3689	30.049	29.705	29.885	FALSE
6439	53.15073911	-27.79534998	29.23	0.231	6.47	0	0.337	-56.2	1.17	0.51	3.08	0.198	0.863	0	1.3689	29.79	29.907	29.23	FALSE
4927	53.17971527	-27.78869983	28.916	0.181	5.64	0	0.146	86.4	1.17	0.24	4.06	0.189	0.287	0	1.3689	29.47	29.106	28.916	FALSE
5909	53.15367633	-27.7931985	28.672	0.155	8.57	0	0.207	-69.6	1.17	0.63	1.53	0.509	0.737	0	1.3689	28.951	29.189	28.672	FALSE
7830	53.16971776	-27.76389653	28.595	0.357	6.52	0	0.052	-9.8	1.17	0.54	3.06	0.227	0.337	0	1.3689	29.412	-99	28.595	FALSE
270	53.16897445	-27.8237832	28.075	0.384	12.3	0	0.285	-65.9	1.17	0.56	2.63	0.199	2.063	0	1.3689	28.278	-99	28.075	FALSE
2654	53.13777618	-27.80313496	27.684	0.355	10.12	0	0.229	-79.3	1.17	0.82	2.39	0.252	0.772	0	1.3689	28.673	-99	27.684	FALSE
4398	53.16173995	-27.75681176	26.14	0.114	33.31	0	0.607	37.8	1.166	1.02	1.3	0.949	1.502	0	1.359556	26.073	-99	26.14	FALSE
9154	53.17776752	-27.77153921	28.479	0.189	9.13	0	0.171	-57.7	1.165	0.4	1.85	0.374	0.809	0	1.357225	28.606	28.772	28.479	FALSE
